stop_id,location,address,name,direction,route_id,seq,stop_name,stop_lon,stop_lat
7603,DCU St. Patrick's,Drumcondra Rd,41,I,411003,38,St Patricks College of Education Drumcondra,-6.25318320388835,53.3715767254515
7603,DCU St. Patrick's,Drumcondra Rd,41,I,411004,22,St Patricks College of Education Drumcondra,-6.25318320388835,53.3715767254515
7603,DCU St. Patrick's,Drumcondra Rd,41A,I,041A1001,46,St Patricks College of Education Drumcondra,-6.25318320388835,53.3715767254515
7603,DCU St. Patrick's,Drumcondra Rd,41B,I,041B1002,39,St Patricks College of Education Drumcondra,-6.25318320388835,53.3715767254515
7603,DCU St. Patrick's,Drumcondra Rd,41C,I,041C1001,51,St Patricks College of Education Drumcondra,-6.25318320388835,53.3715767254515
7603,DCU St. Patrick's,Drumcondra Rd,41C,I,041C1002,32,St Patricks College of Education Drumcondra,-6.25318320388835,53.3715767254515
45,Clonturk Park,Drumcondra Rd,33,I,331006,94,"Drumcondra, Upper Drumcondra Road",-6.254089717169911,53.369990110962895
45,Clonturk Park,Drumcondra Rd,33,I,331007,95,"Drumcondra, Upper Drumcondra Road",-6.254089717169911,53.369990110962895
45,Clonturk Park,Drumcondra Rd,33,I,331008,87,"Drumcondra, Upper Drumcondra Road",-6.254089717169911,53.369990110962895
45,Clonturk Park,Drumcondra Rd,33,I,331009,95,"Drumcondra, Upper Drumcondra Road",-6.254089717169911,53.369990110962895
45,Clonturk Park,Drumcondra Rd,33,I,331060,94,"Drumcondra, Upper Drumcondra Road",-6.254089717169911,53.369990110962895
45,Clonturk Park,Drumcondra Rd,41,I,411001,47,"Drumcondra, Upper Drumcondra Road",-6.254089717169911,53.369990110962895
45,Clonturk Park,Drumcondra Rd,41,I,411002,44,"Drumcondra, Upper Drumcondra Road",-6.254089717169911,53.369990110962895
45,Clonturk Park,Drumcondra Rd,41,I,411003,39,"Drumcondra, Upper Drumcondra Road",-6.254089717169911,53.369990110962895
45,Clonturk Park,Drumcondra Rd,41,I,411004,23,"Drumcondra, Upper Drumcondra Road",-6.254089717169911,53.369990110962895
45,Clonturk Park,Drumcondra Rd,41A,I,041A1001,47,"Drumcondra, Upper Drumcondra Road",-6.254089717169911,53.369990110962895
45,Clonturk Park,Drumcondra Rd,41B,I,041B1002,40,"Drumcondra, Upper Drumcondra Road",-6.254089717169911,53.369990110962895
45,Clonturk Park,Drumcondra Rd,41C,I,041C1001,52,"Drumcondra, Upper Drumcondra Road",-6.254089717169911,53.369990110962895
45,Clonturk Park,Drumcondra Rd,41C,I,041C1002,33,"Drumcondra, Upper Drumcondra Road",-6.254089717169911,53.369990110962895
46,Botanic Avenue,Drumcondra Rd,33,I,331006,95,"Drumcondra (Dublin), Botanic Avenue",-6.25537796909961,53.3671507382056
46,Botanic Avenue,Drumcondra Rd,33,I,331007,96,"Drumcondra (Dublin), Botanic Avenue",-6.25537796909961,53.3671507382056
46,Botanic Avenue,Drumcondra Rd,33,I,331008,88,"Drumcondra (Dublin), Botanic Avenue",-6.25537796909961,53.3671507382056
46,Botanic Avenue,Drumcondra Rd,33,I,331009,96,"Drumcondra (Dublin), Botanic Avenue",-6.25537796909961,53.3671507382056
46,Botanic Avenue,Drumcondra Rd,33,I,331060,95,"Drumcondra (Dublin), Botanic Avenue",-6.25537796909961,53.3671507382056
46,Botanic Avenue,Drumcondra Rd,41,I,411001,48,"Drumcondra (Dublin), Botanic Avenue",-6.25537796909961,53.3671507382056
46,Botanic Avenue,Drumcondra Rd,41,I,411002,45,"Drumcondra (Dublin), Botanic Avenue",-6.25537796909961,53.3671507382056
46,Botanic Avenue,Drumcondra Rd,41,I,411003,40,"Drumcondra (Dublin), Botanic Avenue",-6.25537796909961,53.3671507382056
46,Botanic Avenue,Drumcondra Rd,41,I,411004,24,"Drumcondra (Dublin), Botanic Avenue",-6.25537796909961,53.3671507382056
46,Botanic Avenue,Drumcondra Rd,41A,I,041A1001,48,"Drumcondra (Dublin), Botanic Avenue",-6.25537796909961,53.3671507382056
46,Botanic Avenue,Drumcondra Rd,41B,I,041B1002,41,"Drumcondra (Dublin), Botanic Avenue",-6.25537796909961,53.3671507382056
46,Botanic Avenue,Drumcondra Rd,41C,I,041C1001,53,"Drumcondra (Dublin), Botanic Avenue",-6.25537796909961,53.3671507382056
46,Botanic Avenue,Drumcondra Rd,41C,I,041C1002,34,"Drumcondra (Dublin), Botanic Avenue",-6.25537796909961,53.3671507382056
47,Drumcondra Station,Drumcondra Rd,33,I,331006,96,"Drumcondra, Near Train Station",-6.25729825652802,53.3639161189927
